lat,lng,type,city
28.6664987,77.0996017,Mall,Delhi
28.6664581,77.0992573,Mall,Delhi
28.667595,77.093075,Mall,Delhi
28.680403,77.084069,Mall,Delhi
28.6664987,77.0996017,Mall,Delhi
28.6766661,77.1126344,Mall,Delhi
28.6870262,77.1227266,Mall,Delhi
28.6399634,77.1142954,School,Delhi
28.6316618,77.1544632,Bank,Delhi
28.6407709,77.1215934,Bank,Delhi
28.64035,77.107583,Bank,Delhi
28.6393204,77.1195934,Hospital,Delhi
28.6335435,77.0886988,Hospital,Delhi
28.6522893,77.1188562,Hospital,Delhi
28.6568872,77.1399869,Restaurant,Delhi
28.7066579,77.1320687,Mall,Delhi
28.6454308,77.1725724,Restaurant,Delhi
28.6448118,77.1701894,Restaurant,Delhi
28.6884905,77.1463336,Mall,Delhi
28.6440053,77.1767096,Bank,Delhi
28.6470476,77.1663111,Bank,Delhi
28.6516506,77.1586,Bank,Delhi
28.645102,77.189565,Restaurant,Delhi
28.6402423,77.1847074,Restaurant,Delhi
28.626088,77.134956,Restaurant,Delhi
28.641183,77.166423,Restaurant,Delhi
28.6709226,77.1327379,Mall,Delhi
28.6694494,77.1427493,Mall,Delhi
28.681497,77.148694,Mall,Delhi
28.669254,77.142341,Mall,Delhi
28.6704908,77.1310854,Mall,Delhi
28.666658,77.122,Mall,Delhi
28.6657144,77.1259226,Mall,Delhi
28.6795264,77.142713,Mall,Delhi
28.6707107,77.1340567,Mall,Delhi
28.6712562,77.1351306,Mall,Delhi
28.6817027,77.145288,Mall,Delhi
28.663637,77.1815489,School,Delhi
28.6451406,77.1775882,Bank,Delhi
28.6442506,77.1713269,Bank,Delhi
28.630086,77.137501,Bank,Delhi
28.6277215,77.1372868,Bank,Delhi
28.6432335,77.1798761,Hospital,Delhi
28.769242,77.1740248,Restaurant,Delhi
28.7182644,77.1261169,Restaurant,Delhi
28.706099,77.126754,Restaurant,Delhi
28.720615,77.140868,Restaurant,Delhi
28.735633,77.1325,Restaurant,Delhi
28.712738,77.162896,Restaurant,Delhi
28.731454,77.113848,Restaurant,Delhi
28.718309,77.1250489,Restaurant,Delhi
28.699558,77.145786,Restaurant,Delhi
28.7197549,77.109687,Restaurant,Delhi
28.7096335,77.1063219,Restaurant,Delhi
28.7122777,77.1413884,Restaurant,Delhi
28.7142787,77.1340096,Restaurant,Delhi
28.7013563,77.1355422,Restaurant,Delhi
28.701965,77.12295,Restaurant,Delhi
28.733972,77.1118771,Restaurant,Delhi
28.7385734,77.1507296,Restaurant,Delhi
28.7529648,77.1420225,Mall,Delhi
28.738914,77.118079,Mall,Delhi
28.7425566,77.1499502,Mall,Delhi
28.7500749,77.1176652,Mall,Delhi
28.7511432,77.118836,Mall,Delhi
28.7509684,77.1178192,Mall,Delhi
28.7364239,77.1129647,Mall,Delhi
28.7346646,77.11405,Mall,Delhi
28.74448,77.144545,Mall,Delhi
28.7352169,77.1136616,Mall,Delhi
28.7271057,77.1453081,Mall,Delhi
28.732161,77.109941,Mall,Delhi
28.7322455,77.1125599,Mall,Delhi
28.7290241,77.1140724,Mall,Delhi
28.730702,77.095664,Mall,Delhi
28.7366764,77.1120527,Mall,Delhi
28.7330627,77.1113759,Mall,Delhi
28.7192046,77.1296053,Mall,Delhi
28.7279373,77.12591,Mall,Delhi
28.7344163,77.0944025,Mall,Delhi
28.7380961,77.1224929,Mall,Delhi
28.7310444,77.1298204,Mall,Delhi
28.720286,77.124881,Mall,Delhi
28.7345024,77.1141744,Mall,Delhi
28.7288259,77.1068059,Mall,Delhi
28.7188751,77.1235085,Mall,Delhi
28.7324287,77.1442022,Mall,Delhi
28.7447086,77.1143943,Mall,Delhi
28.718602,77.129698,Mall,Delhi
28.732007,77.114332,Mall,Delhi
28.736011,77.110762,Mall,Delhi
28.735328,77.112823,Mall,Delhi
28.7322455,77.1125599,Mall,Delhi
28.7380161,77.1223283,Mall,Delhi
28.7453668,77.1022509,Mall,Delhi
28.7305506,77.1149424,School,Delhi
28.700994,77.1188749,School,Delhi
28.7263294,77.0976348,School,Delhi
28.705483,77.160139,School,Delhi
28.737258,77.090763,School,Delhi
28.702578,77.133597,School,Delhi
28.711062,77.153435,School,Delhi
28.7043815,77.1062592,School,Delhi
28.6933046,77.1257441,School,Delhi
28.7179528,77.1302613,School,Delhi
28.699246,77.109701,School,Delhi
28.6878349,77.1404271,School,Delhi
28.7224501,77.1298204,Bank,Delhi
28.6951,77.10976,Bank,Delhi
28.7346,77.11406,Bank,Delhi
28.7000309,77.0940571,Bank,Delhi
28.7351185,77.114862,Bank,Delhi
28.7940862,77.1354226,Bank,Delhi
28.7165475,77.1113013,Bank,Delhi
28.706003,77.111294,Bank,Delhi
28.6963792,77.1340086,Bank,Delhi
28.762521,77.13387,Hospital,Delhi
28.7142246,77.1562475,Hospital,Delhi
28.70692,77.12974,Hospital,Delhi
28.73353,77.1396702,Hospital,Delhi
28.709173,77.1097953,Hospital,Delhi
28.7169317,77.1213253,Hospital,Delhi
28.762098,77.1520947,Hospital,Delhi
28.7497914,77.14282,Hospital,Delhi
28.7063136,77.10521,Hospital,Delhi
28.71248,77.131133,Hospital,Delhi
28.713987,77.1384028,Hospital,Delhi
28.7106077,77.1135491,Hospital,Delhi
28.7363908,77.1208619,Hospital,Delhi
28.7410019,77.1228458,Hospital,Delhi
28.7347881,77.1223699,Hospital,Delhi
28.7359106,77.1321029,Hospital,Delhi
28.7336917,77.1326739,Hospital,Delhi
28.7471278,77.1170637,Hospital,Delhi
28.7327867,77.1118251,Hospital,Delhi
28.7276716,77.1265923,Hospital,Delhi
28.6959103,77.1122734,Mall,Delhi
28.693237,77.143241,Restaurant,Delhi
28.720284,77.174002,Restaurant,Delhi
28.7105731,77.1334279,Mall,Delhi
28.7168607,77.1427744,Mall,Delhi
28.7115635,77.1397305,Mall,Delhi
28.7125453,77.1370016,Mall,Delhi
28.709689,77.13557,Mall,Delhi
28.7127011,77.1370311,Mall,Delhi
28.6866709,77.1620468,School,Delhi
28.713459,77.173638,Bank,Delhi
28.7090516,77.1766216,Bank,Delhi
28.7076146,77.1649688,Hospital,Delhi
28.7188328,77.1727431,Hospital,Delhi
28.6298396,77.077184,Restaurant,Delhi
28.6297293,77.0819499,Restaurant,Delhi
28.6301,77.0817,Restaurant,Delhi
28.629849,77.081771,Restaurant,Delhi
28.6303908,77.0810966,Restaurant,Delhi
28.6297975,77.0818668,Restaurant,Delhi
28.62993,77.080301,Restaurant,Delhi
28.664574,77.092646,Restaurant,Delhi
28.690486,77.0710303,Restaurant,Delhi
28.668778,77.076707,Restaurant,Delhi
28.6688429,77.0967749,Restaurant,Delhi
28.7038417,77.0484971,Restaurant,Delhi
28.6643581,77.091501,Restaurant,Delhi
28.6627135,77.1006872,Restaurant,Delhi
28.7086598,77.0463719,Restaurant,Delhi
28.702934,77.045202,Restaurant,Delhi
28.6993118,77.0590442,Restaurant,Delhi
28.6801785,77.0520236,Restaurant,Delhi
28.6824357,77.0551001,Restaurant,Delhi
28.677546,77.055076,Restaurant,Delhi
28.6758292,77.045145,Restaurant,Delhi
28.6645516,77.0916029,Restaurant,Delhi
28.683784,77.0650712,Restaurant,Delhi
28.691219,77.061425,Restaurant,Delhi
28.694999,77.055123,Restaurant,Delhi
28.6835134,77.0375101,Restaurant,Delhi
28.6813498,77.0674077,Restaurant,Delhi
28.6695931,77.0570677,Restaurant,Delhi
28.682433,77.069149,Restaurant,Delhi
28.6818692,77.069362,Restaurant,Delhi
28.6645934,77.0532195,Restaurant,Delhi
28.70097,77.050646,Restaurant,Delhi
28.7013552,77.0577169,Restaurant,Delhi
28.6913935,77.0721505,Restaurant,Delhi
28.701638,77.0478112,Restaurant,Delhi
28.7035454,77.0440214,Restaurant,Delhi
28.695274,77.075531,Restaurant,Delhi
28.6769086,77.023344,Restaurant,Delhi
28.693567,77.082063,Restaurant,Delhi
28.6825601,77.0408959,Mall,Delhi
28.6608884,77.0613474,Mall,Delhi
28.6802472,77.0524887,Mall,Delhi
28.682309,77.064786,Mall,Delhi
28.6824307,77.0553428,Mall,Delhi
28.6981474,77.0708257,Mall,Delhi
28.703856,77.048531,Mall,Delhi
28.681172,77.0550332,Mall,Delhi
28.667309,77.06168,Mall,Delhi
28.6823144,77.0349371,Mall,Delhi
28.6850465,77.0493803,Mall,Delhi
28.680985,77.066741,Mall,Delhi
28.6712429,77.0582653,Mall,Delhi
28.7038417,77.0484971,Mall,Delhi
28.680145,77.0663455,Mall,Delhi
28.699526,77.059166,Mall,Delhi
28.665724,77.071749,Mall,Delhi
28.6815136,77.0674997,Mall,Delhi
28.6759568,77.0514884,Mall,Delhi
28.6862018,77.0698804,Mall,Delhi
28.6824068,77.0646312,Mall,Delhi
28.683333,77.066667,Mall,Delhi
28.6641159,77.0449327,Mall,Delhi
28.675504,77.043369,Mall,Delhi
28.6796723,77.0660565,Mall,Delhi
28.680838,77.066655,Mall,Delhi
28.6780737,77.0592317,Mall,Delhi
28.6841206,77.0632942,Mall,Delhi
28.6823507,77.0397732,Mall,Delhi
28.6781701,77.0617522,Mall,Delhi
28.6799406,77.0665646,Mall,Delhi
28.683773,77.062372,Mall,Delhi
28.6704081,77.061843,Mall,Delhi
28.6827734,77.0679599,Mall,Delhi
28.6843006,77.0648995,Mall,Delhi
28.7066318,77.0550072,Mall,Delhi
28.681511,77.06941,Mall,Delhi
28.6888135,77.059943,Mall,Delhi
28.6824099,77.0736925,Mall,Delhi
28.6844852,77.0689,Mall,Delhi
28.6833,77.0667,Mall,Delhi
28.6804943,77.0664205,Mall,Delhi
28.665689,77.07277,Mall,Delhi
28.680082,77.06912,Mall,Delhi
28.681904,77.062295,Mall,Delhi
28.6764299,77.0444853,Mall,Delhi
28.6851396,77.0590998,Mall,Delhi
28.672384,77.069929,Mall,Delhi
28.683262,77.069241,Mall,Delhi
28.6782571,77.0641928,Mall,Delhi
28.6814264,77.0563315,Mall,Delhi
28.6827301,77.0570985,Mall,Delhi
28.681712,77.038214,Mall,Delhi
28.700523,77.058874,Mall,Delhi
28.6793514,77.0693755,Mall,Delhi
28.6655514,77.054445,Mall,Delhi
28.6753536,77.0019015,School,Delhi
28.6384922,77.0619761,School,Delhi
28.63862,77.064352,School,Delhi
28.626855,77.071551,School,Delhi
28.6330058,77.0711692,School,Delhi
28.664864,77.096568,School,Delhi
28.637407,77.051546,School,Delhi
28.6389279,77.0723591,School,Delhi
28.6654721,77.0865979,School,Delhi
28.663473,77.103989,School,Delhi
28.64953,77.0403026,School,Delhi
28.6775173,77.0991268,School,Delhi
28.6710123,77.1031253,School,Delhi
28.6342994,77.0049908,School,Delhi
28.6388466,77.0715621,School,Delhi
28.6642071,77.0834239,School,Delhi
28.725934,77.0566442,School,Delhi
28.6924967,77.1085646,School,Delhi
28.6967465,77.0935167,School,Delhi
28.6188785,77.0864125,School,Delhi
28.672384,77.069929,School,Delhi
28.6781701,77.0617522,School,Delhi
28.66456,77.088847,School,Delhi
28.7045668,77.1026006,School,Delhi
28.6664987,77.0996017,School,Delhi
28.659792,77.0918,Bank,Delhi
28.629951,77.090688,Bank,Delhi
28.6403373,77.0753755,Bank,Delhi
28.6598022,77.0908685,Bank,Delhi
28.7192764,77.0652294,Bank,Delhi
28.6276766,77.0739622,Bank,Delhi
28.6793449,77.0936126,Bank,Delhi
28.680805,77.0774891,Bank,Delhi
28.6698613,77.0888617,Bank,Delhi
28.6404952,77.0749307,Bank,Delhi
28.636818,77.095264,Bank,Delhi
28.7144795,77.0762543,Bank,Delhi
28.6728312,77.088334,Bank,Delhi
28.6804943,77.0664205,Bank,Delhi
28.623151,77.059429,Bank,Delhi
28.6404801,77.0746752,Bank,Delhi
28.639604,77.075472,Bank,Delhi
28.681172,77.067334,Bank,Delhi
28.6399457,77.074939,Bank,Delhi
28.6620831,77.0913327,Bank,Delhi
28.6818716,77.0701312,Bank,Delhi
28.7226875,77.0646362,Bank,Delhi
28.6810744,77.0668897,Bank,Delhi
28.6729408,77.0887553,Bank,Delhi
28.6788648,77.097255,Bank,Delhi
28.6389792,77.0738028,Bank,Delhi
28.6596095,77.090925,Bank,Delhi
28.6826205,77.0404798,Bank,Delhi
28.6416594,77.0707977,Bank,Delhi
28.6595153,77.0909411,Bank,Delhi
28.6696962,77.1074923,Bank,Delhi
28.673866,77.103736,Bank,Delhi
28.6352222,77.0692299,Bank,Delhi
28.6822251,77.0289069,Bank,Delhi
28.6693812,77.1059293,Bank,Delhi
28.6818566,77.0529345,Bank,Delhi
28.6556667,77.0165034,Hospital,Delhi
28.641927,77.071121,Hospital,Delhi
28.635741,77.0812731,Hospital,Delhi
28.67459,77.0801,Hospital,Delhi
28.670032,77.088605,Hospital,Delhi
28.6797732,77.0892191,Hospital,Delhi
28.6796078,77.0833823,Hospital,Delhi
28.672278,77.05886,Hospital,Delhi
28.680432,77.0832592,Hospital,Delhi
28.696121,77.089241,Hospital,Delhi
28.7017625,77.0811993,Hospital,Delhi
28.6903671,77.0461049,Hospital,Delhi
28.6782918,77.0646886,Hospital,Delhi
28.6701847,77.0835244,Hospital,Delhi
28.694574,77.060066,Hospital,Delhi
28.6788287,77.0503167,Hospital,Delhi
28.683937,77.060565,Hospital,Delhi
28.675476,77.049788,Hospital,Delhi
28.6769798,77.0634316,Hospital,Delhi
28.6766602,77.0650041,Hospital,Delhi
28.6939834,77.0413966,Hospital,Delhi
28.6657381,77.0545831,Hospital,Delhi
28.6977796,77.0605741,Hospital,Delhi
28.6984993,77.0604457,Hospital,Delhi
28.665592,77.058168,Hospital,Delhi
28.6665279,77.0611377,Hospital,Delhi
28.6917967,77.0696541,Hospital,Delhi
28.7016626,77.0510303,Hospital,Delhi
28.700854,77.059309,Hospital,Delhi
28.6754371,77.0737381,Hospital,Delhi
28.7045956,77.0576133,Hospital,Delhi
28.6977849,77.0763633,Hospital,Delhi
28.6805985,77.0842972,Hospital,Delhi
28.708856,77.0403556,Hospital,Delhi
28.7098511,77.061928,Hospital,Delhi
28.6375468,77.0722984,Hospital,Delhi
28.689728,77.085862,Hospital,Delhi
28.6496109,77.0296043,Hospital,Delhi
28.706629,77.075333,Hospital,Delhi
28.7324218,77.0882921,Mall,Delhi
28.731018,77.086064,Mall,Delhi
28.723211,77.087717,Mall,Delhi
28.726588,77.0873555,Mall,Delhi
28.7063718,77.0894635,Hospital,Delhi
28.699366,77.100794,Hospital,Delhi
28.7150943,77.0892575,Restaurant,Delhi
28.705495,77.10197,Restaurant,Delhi
28.711372,77.069874,Restaurant,Delhi
28.713062,77.0797836,Restaurant,Delhi
28.718729,77.061614,Restaurant,Delhi
28.7112549,77.0698072,Restaurant,Delhi
28.7110506,77.0704885,Restaurant,Delhi
28.7133292,77.0702472,Restaurant,Delhi
28.7203112,77.0658581,Restaurant,Delhi
28.724507,77.086889,Restaurant,Delhi
28.722869,77.064475,Restaurant,Delhi
28.713348,77.078926,Restaurant,Delhi
28.7175188,77.0770008,Restaurant,Delhi
28.7176807,77.0770178,Restaurant,Delhi
28.7131,77.079448,Restaurant,Delhi
28.710538,77.027898,Restaurant,Delhi
28.707167,77.083579,Restaurant,Delhi
28.7270064,77.0517772,Mall,Delhi
28.7228172,77.0449102,Mall,Delhi
28.719704,77.066091,Mall,Delhi
28.7045083,77.0758754,Mall,Delhi
28.726783,77.05781,Mall,Delhi
28.7199489,77.0594945,Mall,Delhi
28.7033755,77.069143,Mall,Delhi
28.7086216,77.0677125,Mall,Delhi
28.7112368,77.0722984,Mall,Delhi
28.71536,77.0790658,Mall,Delhi
28.7086598,77.0463719,Mall,Delhi
28.712906,77.033657,Mall,Delhi
28.7186891,77.0706796,Mall,Delhi
28.7083593,77.0833936,Mall,Delhi
28.7038417,77.0484971,Mall,Delhi
28.7120862,77.0601454,Mall,Delhi
28.7038417,77.0484971,Mall,Delhi
28.725934,77.0566442,Mall,Delhi
28.7100996,77.060314,Mall,Delhi
28.7015878,77.0594258,Mall,Delhi
28.7192764,77.0652294,Mall,Delhi
28.7110648,77.0682063,Mall,Delhi
28.714377,77.067375,Mall,Delhi
28.706587,77.080785,Mall,Delhi
28.7112368,77.0722984,Mall,Delhi
28.713687,77.077901,Mall,Delhi
28.727926,77.049028,Mall,Delhi
28.6976202,77.0649773,Mall,Delhi
28.7038417,77.0484971,Mall,Delhi
28.711822,77.072496,Mall,Delhi
28.7038417,77.0484971,Mall,Delhi
28.7086598,77.0463719,Mall,Delhi
28.7086598,77.0463719,Mall,Delhi
28.7038417,77.0484971,Mall,Delhi
28.708443,77.067954,Mall,Delhi
28.7111675,77.0722759,Mall,Delhi
28.7169764,77.0612432,Mall,Delhi
28.6931617,77.069724,Mall,Delhi
28.6974947,77.0478052,Mall,Delhi
28.693646,77.060579,Mall,Delhi
28.693623,77.060546,Mall,Delhi
28.7049672,77.0823369,Mall,Delhi
28.7086598,77.0463719,Mall,Delhi
28.729932,77.0884092,School,Delhi
28.7240217,77.0429403,School,Delhi
28.7294503,77.056933,School,Delhi
28.7020554,77.10208,School,Delhi
28.6814264,77.0563315,School,Delhi
28.7320211,77.087948,Bank,Delhi
28.7318656,77.0367792,Bank,Delhi
28.7317209,77.087649,Bank,Delhi
28.731314,77.0874411,Bank,Delhi
28.711225,77.099633,Bank,Delhi
28.7369176,77.02766,Bank,Delhi
28.7008182,77.1017421,Bank,Delhi
28.711225,77.099633,Bank,Delhi
28.690279,77.071731,Bank,Delhi
28.711225,77.099633,Bank,Delhi
28.7008914,77.1016502,Bank,Delhi
28.7171025,77.1019732,Bank,Delhi
28.6818951,77.0652455,Bank,Delhi
28.72779,77.058194,Hospital,Delhi
28.7185105,77.0649816,Hospital,Delhi
28.726853,77.058282,Hospital,Delhi
28.7243184,77.0668166,Hospital,Delhi
28.7135636,77.0795068,Hospital,Delhi
28.705483,77.087009,Hospital,Delhi
28.6957439,77.0859039,Hospital,Delhi
28.70783,77.089307,Hospital,Delhi
28.7088902,77.0898638,Hospital,Delhi
28.6964989,77.0883092,Hospital,Delhi
28.730033,77.078361,Hospital,Delhi
28.5955804,77.0486293,Restaurant,Delhi
28.6192327,77.1174499,Restaurant,Delhi
28.594744,77.0534411,Restaurant,Delhi
28.5968125,77.050767,Restaurant,Delhi
28.636447,77.096568,Restaurant,Delhi
28.5918055,77.0585588,Restaurant,Delhi
28.6312542,77.1381094,Restaurant,Delhi
28.590687,77.0576899,Restaurant,Delhi
28.5967434,77.0489558,Restaurant,Delhi
28.6288243,77.1368541,Restaurant,Delhi
28.6216629,77.0845252,Restaurant,Delhi
28.595329,77.0484137,Restaurant,Delhi
28.6251316,77.10114,Restaurant,Delhi
28.650648,77.12038,Restaurant,Delhi
28.6329163,77.1383786,Restaurant,Delhi
28.6502685,77.1230588,Restaurant,Delhi
28.6237081,77.0646752,Restaurant,Delhi
28.6300795,77.1134036,Mall,Delhi
28.6236309,77.068701,Mall,Delhi
28.6286767,77.0787071,Mall,Delhi
28.667334,77.0911929,Mall,Delhi
28.6332863,77.0903805,Mall,Delhi
28.6517606,77.093364,Mall,Delhi
28.633484,77.086747,Mall,Delhi
28.6539277,77.1174628,Mall,Delhi
28.633979,77.0897548,Mall,Delhi
28.6304306,77.1133365,Mall,Delhi
28.620123,77.093858,Mall,Delhi
28.6366476,77.1112876,Mall,Delhi
28.6355819,77.1086792,Mall,Delhi
28.636824,77.102115,Mall,Delhi
28.6437157,77.1012478,Mall,Delhi
28.6593693,77.0916802,Mall,Delhi
28.629159,77.080507,Mall,Delhi
28.6425226,77.1062816,Mall,Delhi
28.636406,77.090423,Mall,Delhi
28.633161,77.085843,Mall,Delhi
28.6383519,77.0895759,Mall,Delhi
28.630205,77.099406,Mall,Delhi
28.6405923,77.0750863,Mall,Delhi
28.6386727,77.1194963,Mall,Delhi
28.638622,77.067546,Mall,Delhi
28.632808,77.0810115,Mall,Delhi
28.6596761,77.0876938,Mall,Delhi
28.6195688,77.0881034,Mall,Delhi
28.636089,77.096804,Mall,Delhi
28.6275183,77.1111214,Mall,Delhi
28.6386885,77.0924871,Mall,Delhi
28.6301666,77.0810223,Mall,Delhi
28.6464129,77.1176233,Mall,Delhi
28.6321607,77.070964,Mall,Delhi
28.621899,77.087839,Mall,Delhi
28.6168324,77.0829695,Mall,Delhi
28.621172,77.078466,Mall,Delhi
28.6412903,77.0793306,Mall,Delhi
28.626991,77.10308,Mall,Delhi
28.6235203,77.0969294,Mall,Delhi
28.640633,77.09336,Mall,Delhi
28.6304417,77.0819712,Mall,Delhi
28.6424901,77.1062843,Mall,Delhi
28.638714,77.114488,Mall,Delhi
28.6282381,77.0960388,Mall,Delhi
28.632299,77.11168,Mall,Delhi
28.618157,77.088792,Mall,Delhi
28.6339213,77.064473,Mall,Delhi
28.623456,77.113236,Mall,Delhi
28.6303219,77.1135038,Mall,Delhi
28.619777,77.071889,Mall,Delhi
28.6392525,77.0756393,Mall,Delhi
28.6286471,77.0764558,Mall,Delhi
28.6414777,77.1209882,Mall,Delhi
28.6423433,77.1064564,Mall,Delhi
28.6488883,77.1096942,Mall,Delhi
28.6195688,77.0881034,Mall,Delhi
28.6393363,77.1151048,Mall,Delhi
28.5901301,77.0648321,School,Delhi
28.586299,77.071222,School,Delhi
28.6059912,77.0473905,School,Delhi
28.5752284,77.0710247,School,Delhi
28.6148717,77.0918453,School,Delhi
28.5988609,77.0454029,School,Delhi
28.595122,77.086498,School,Delhi
28.6166393,77.0765819,School,Delhi
28.6251048,77.1178664,School,Delhi
28.6280682,77.1443242,School,Delhi
28.6243813,77.0800466,School,Delhi
28.631211,77.0938744,School,Delhi
28.6329028,77.1115277,School,Delhi
28.6488327,77.1179553,School,Delhi
28.630849,77.096618,School,Delhi
28.5790851,77.0667946,School,Delhi
28.6147827,77.0887158,School,Delhi
28.621559,77.039435,School,Delhi
28.620685,77.1056262,School,Delhi
28.6252556,77.0872496,School,Delhi
28.6417212,77.1444943,School,Delhi
28.6261022,77.1363593,School,Delhi
28.6109187,77.0947793,Bank,Delhi
28.6150329,77.0908911,Bank,Delhi
28.5906838,77.0577487,Bank,Delhi
28.6001667,77.0820801,Bank,Delhi
28.6167635,77.0800768,Bank,Delhi
28.5791542,77.0542572,Bank,Delhi
28.5953051,77.0525627,Bank,Delhi
28.6316997,77.1389044,Bank,Delhi
28.620565,77.1365184,Bank,Delhi
28.6301301,77.1381584,Bank,Delhi
28.6278151,77.137036,Bank,Delhi
28.6099802,77.1013917,Bank,Delhi
28.6109288,77.0944108,Bank,Delhi
28.6293,77.09133,Bank,Delhi
28.597117,77.050944,Bank,Delhi
28.6195688,77.0881034,Bank,Delhi
28.6404415,77.1197061,Bank,Delhi
28.6256793,77.1358754,Bank,Delhi
28.6316097,77.1403366,Bank,Delhi
28.6511704,77.1258857,Bank,Delhi
28.62183,77.08285,Bank,Delhi
28.5989395,77.0817679,Bank,Delhi
28.6547163,77.13618,Bank,Delhi
28.5965244,77.0492012,Hospital,Delhi
28.5963815,77.0456273,Hospital,Delhi
28.5928868,77.0444517,Hospital,Delhi
28.6122276,77.088509,Hospital,Delhi
28.6196487,77.0821676,Hospital,Delhi
28.617187,77.079452,Hospital,Delhi
28.608592,77.106096,Hospital,Delhi
28.6122059,77.0885616,Hospital,Delhi
28.61635,77.081712,Hospital,Delhi
28.6195354,77.0613687,Hospital,Delhi
28.627176,77.072548,Hospital,Delhi
28.6082497,77.0953868,Hospital,Delhi
28.620669,77.081273,Hospital,Delhi
28.626706,77.110765,Hospital,Delhi
28.608806,77.100511,Hospital,Delhi
28.6342693,77.1026662,Hospital,Delhi
28.6308658,77.1383719,Hospital,Delhi
28.588709,77.0715665,Hospital,Delhi
28.6216977,77.0860668,Hospital,Delhi
28.6365461,77.0903962,Hospital,Delhi
28.615474,77.096664,Hospital,Delhi
28.6199524,77.0535833,Hospital,Delhi
28.6217426,77.0882696,Hospital,Delhi
28.6210729,77.0502768,Hospital,Delhi
28.6392389,77.1195948,Hospital,Delhi
28.6290453,77.0795604,Hospital,Delhi
28.6211611,77.0635294,Hospital,Delhi
28.6104493,77.0924646,Hospital,Delhi
28.6204969,77.0809089,Hospital,Delhi
28.6154383,77.0835847,Hospital,Delhi
28.6659784,77.0938583,Mall,Delhi
28.6487337,77.121199,Mall,Delhi
28.652439,77.131645,Mall,Delhi
28.666339,77.091754,Mall,Delhi
28.68069,77.088206,Mall,Delhi
28.652662,77.123349,Mall,Delhi
28.6737837,77.1102673,Mall,Delhi
28.6607086,77.0918316,Mall,Delhi
28.6804829,77.0905163,Mall,Delhi
28.675623,77.103811,Mall,Delhi
28.6869777,77.125985,Mall,Delhi
28.677577,77.107033,Mall,Delhi
28.660156,77.123598,Mall,Delhi
28.672084,77.106563,Mall,Delhi
28.679745,77.0926894,Mall,Delhi
28.6802926,77.0920391,Mall,Delhi
28.6712057,77.1342725,Mall,Delhi
28.6669253,77.1216961,Mall,Delhi
28.6690425,77.094802,Mall,Delhi
28.6796144,77.2081537,Restaurant,Delhi
28.694498,77.203989,Restaurant,Delhi
28.7103869,77.2076279,Restaurant,Delhi
28.6796532,77.2081922,Restaurant,Delhi
28.6957535,77.2043574,Restaurant,Delhi
28.6984934,77.2075528,Restaurant,Delhi
28.6984765,77.2068101,Restaurant,Delhi
28.6999815,77.1643338,Mall,Delhi
28.7027362,77.1585033,Mall,Delhi
28.6989321,77.1379711,Mall,Delhi
28.7014975,77.1351915,Mall,Delhi
28.708275,77.1930558,School,Delhi
28.701787,77.190456,School,Delhi
28.6924461,77.1774376,Hospital,Delhi
28.645644,77.193068,Restaurant,Delhi
28.646586,77.196354,Restaurant,Delhi
28.6510339,77.1956469,Restaurant,Delhi
28.6454608,77.1903736,Restaurant,Delhi
28.645723,77.173233,Restaurant,Delhi
28.645173,77.127866,Mall,Delhi
28.6449785,77.1217422,Mall,Delhi
28.6655562,77.142618,Mall,Delhi
28.6499693,77.1458591,Mall,Delhi
28.6472914,77.1444945,Mall,Delhi
28.6631484,77.1472423,Mall,Delhi
28.6521495,77.1475229,Mall,Delhi
28.6527753,77.1292854,Mall,Delhi
28.6610593,77.1486139,Mall,Delhi
28.646073,77.12433,Mall,Delhi
28.6597353,77.1471624,Mall,Delhi
28.642491,77.132696,Mall,Delhi
28.6417173,77.1215588,Mall,Delhi
28.6519203,77.1477241,Mall,Delhi
28.6469503,77.1185967,Mall,Delhi
28.6549351,77.1376196,Mall,Delhi
28.651347,77.144829,Mall,Delhi
28.6516859,77.1463593,Mall,Delhi
28.662685,77.146571,Mall,Delhi
28.65228,77.1407967,Mall,Delhi
28.650117,77.1237076,Mall,Delhi
28.6597413,77.1384323,Mall,Delhi
28.643434,77.14032,Mall,Delhi
28.640437,77.130954,Mall,Delhi
28.638989,77.129946,Mall,Delhi
28.6649304,77.1455088,Mall,Delhi
28.6480944,77.1256318,Mall,Delhi
28.6403727,77.1309215,Mall,Delhi
28.646629,77.112333,Mall,Delhi
28.655363,77.142385,Mall,Delhi
28.6401263,77.1900892,School,Delhi
28.6409536,77.1834032,School,Delhi
28.6476773,77.1934168,Bank,Delhi
28.6530528,77.2022133,Bank,Delhi
28.64099,77.18508,Bank,Delhi
28.649785,77.205546,Bank,Delhi
28.6381925,77.189476,Hospital,Delhi
28.6459267,77.178596,Hospital,Delhi
28.6421444,77.1768972,Hospital,Delhi
28.702439,77.11654,Restaurant,Delhi
28.7010634,77.1168284,Restaurant,Delhi
28.730576,77.095496,Mall,Delhi
28.730066,77.0959162,Mall,Delhi
28.7115702,77.1083627,Mall,Delhi
28.7120739,77.0967132,Hospital,Delhi
28.6778235,77.1571667,Mall,Delhi
28.6775351,77.1598792,Mall,Delhi
28.6756468,77.1627162,Mall,Delhi
28.70019,77.172632,Mall,Delhi
28.6783906,77.1575269,Mall,Delhi
28.693781,77.150128,Mall,Delhi
